Country,TIME,CCI
BEL,1999-12,102.0916
BEL,2000-01,102.3188
BEL,2000-02,102.2581
BEL,2000-03,102.1362
BEL,2000-04,101.9808
BEL,2000-05,101.9757
BEL,2000-06,102.0713
BEL,2000-07,102.2034
BEL,2000-08,102.3539
BEL,2000-09,102.4184
BEL,2000-10,102.6214
BEL,2000-11,102.8082
BEL,2000-12,102.7681
BEL,2001-01,102.4963
BEL,2001-02,102.078
BEL,2001-03,101.8235
BEL,2001-04,101.6729
BEL,2001-05,101.607
BEL,2001-06,101.5831
BEL,2001-07,101.5034
BEL,2001-08,101.2002
BEL,2001-09,100.73
BEL,2001-10,100.2865
BEL,2001-11,100.3204
BEL,2001-12,100.8134
BEL,2002-01,101.3803
BEL,2002-02,101.712
BEL,2002-03,101.827
BEL,2002-04,101.7983
BEL,2002-05,101.6577
BEL,2002-06,101.4054
BEL,2002-07,101.2086
BEL,2002-08,101.011
BEL,2002-09,100.8852
BEL,2002-10,100.8603
BEL,2002-11,100.8332
BEL,2002-12,100.632
BEL,2003-01,100.2974
BEL,2003-02,100.0102
BEL,2003-03,99.95839
BEL,2003-04,100.2736
BEL,2003-05,100.5955
BEL,2003-06,100.673
BEL,2003-07,100.6266
BEL,2003-08,100.6569
BEL,2003-09,100.8372
BEL,2003-10,101.0058
BEL,2003-11,101.2673
BEL,2003-12,101.454
BEL,2004-01,101.6049
BEL,2004-02,101.6622
BEL,2004-03,101.5932
BEL,2004-04,101.5474
BEL,2004-05,101.5356
BEL,2004-06,101.5148
BEL,2004-07,101.3805
BEL,2004-08,101.2996
BEL,2004-09,101.1423
BEL,2004-10,100.9928
BEL,2004-11,100.9549
BEL,2004-12,101.0289
BEL,2005-01,101.1693
BEL,2005-02,101.269
BEL,2005-03,101.1748
BEL,2005-04,100.8607
BEL,2005-05,100.5219
BEL,2005-06,100.3046
BEL,2005-07,100.1763
BEL,2005-08,100.1633
BEL,2005-09,100.2255
BEL,2005-10,100.5416
BEL,2005-11,100.8827
BEL,2005-12,101.1724
BEL,2006-01,101.3411
BEL,2006-02,101.3282
BEL,2006-03,101.265
BEL,2006-04,101.1945
BEL,2006-05,101.1349
BEL,2006-06,101.1699
BEL,2006-07,101.2154
BEL,2006-08,101.2184
BEL,2006-09,101.346
BEL,2006-10,101.553
BEL,2006-11,101.6302
BEL,2006-12,101.5814
BEL,2007-01,101.547
BEL,2007-02,101.5407
BEL,2007-03,101.5226
BEL,2007-04,101.5618
BEL,2007-05,101.562
BEL,2007-06,101.4561
BEL,2007-07,101.2253
BEL,2007-08,100.9469
BEL,2007-09,100.7134
BEL,2007-10,100.462
BEL,2007-11,100.1304
BEL,2007-12,99.98646
BEL,2008-01,99.8875
BEL,2008-02,99.87255
BEL,2008-03,99.77409
BEL,2008-04,99.50581
BEL,2008-05,99.14168
BEL,2008-06,98.83326
BEL,2008-07,98.76465
BEL,2008-08,98.95402
BEL,2008-09,99.12738
BEL,2008-10,99.07496
BEL,2008-11,98.9846
BEL,2008-12,98.9289
BEL,2009-01,99.05311
BEL,2009-02,99.08501
BEL,2009-03,99.18528
BEL,2009-04,99.38936
BEL,2009-05,99.64357
BEL,2009-06,99.93242
BEL,2009-07,100.1608
BEL,2009-08,100.45
BEL,2009-09,100.6362
BEL,2009-10,100.683
BEL,2009-11,100.6513
BEL,2009-12,100.4578
BEL,2010-01,100.3154
BEL,2010-02,100.2448
BEL,2010-03,100.3149
BEL,2010-04,100.3614
BEL,2010-05,100.2494
BEL,2010-06,100.3324
BEL,2010-07,100.5713
BEL,2010-08,100.8404
BEL,2010-09,100.9816
BEL,2010-10,101.0415
BEL,2010-11,101.0135
BEL,2010-12,100.8362
BEL,2011-01,100.6164
BEL,2011-02,100.5144
BEL,2011-03,100.3394
BEL,2011-04,100.2564
BEL,2011-05,100.2589
BEL,2011-06,100.194
BEL,2011-07,100.0908
BEL,2011-08,99.99162
BEL,2011-09,99.93825
BEL,2011-10,99.93462
BEL,2011-11,99.72736
BEL,2011-12,99.47208
BEL,2012-01,99.20001
BEL,2012-02,99.13173
BEL,2012-03,99.40348
BEL,2012-04,99.74561
BEL,2012-05,99.91256
BEL,2012-06,100.0228
BEL,2012-07,100.0219
BEL,2012-08,99.94181
BEL,2012-09,99.74694
BEL,2012-10,99.4329
BEL,2012-11,99.14375
BEL,2012-12,99.07667
BEL,2013-01,99.22533
BEL,2013-02,99.38855
BEL,2013-03,99.43089
BEL,2013-04,99.52875
BEL,2013-05,99.64082
BEL,2013-06,99.7415
BEL,2013-07,99.94277
BEL,2013-08,100.4325
BEL,2013-09,101.0196
BEL,2013-10,101.4439
BEL,2013-11,101.6851
BEL,2013-12,101.7531
BEL,2014-01,101.7004
BEL,2014-02,101.5341
BEL,2014-03,101.2499
BEL,2014-04,101.0559
BEL,2014-05,101.0143
BEL,2014-06,101.0401
BEL,2014-07,100.9819
BEL,2014-08,100.7517
BEL,2014-09,100.4617
BEL,2014-10,100.1082
BEL,2014-11,99.84209
BEL,2014-12,99.894
BEL,2015-01,100.2163
BEL,2015-02,100.5485
BEL,2015-03,100.718
BEL,2015-04,100.8155
BEL,2015-05,100.8691
BEL,2015-06,100.7858
BEL,2015-07,100.6096
BEL,2015-08,100.4105
BEL,2015-09,100.3041
BEL,2015-10,100.3392
BEL,2015-11,100.4481
BEL,2015-12,100.5675
BEL,2016-01,100.5296
BEL,2016-02,100.3714
BEL,2016-03,100.1779
BEL,2016-04,100.0651
BEL,2016-05,100.0609
BEL,2016-06,100.1796
BEL,2016-07,100.3283
BEL,2016-08,100.4417
BEL,2016-09,100.431
BEL,2016-10,100.4015
BEL,2016-11,100.5077
BEL,2016-12,100.5929
BEL,2017-01,100.7262
BEL,2017-02,100.8052
BEL,2017-03,100.8714
BEL,2017-04,100.9139
BEL,2017-05,100.9398
BEL,2017-06,101.0097
BEL,2017-07,101.1923
BEL,2017-08,101.3382
BEL,2017-09,101.5218
BEL,2017-10,101.641
BEL,2017-11,101.6245
BEL,2017-12,101.5456
BEL,2018-01,101.4833
BEL,2018-02,101.3867
BEL,2018-03,101.293
BEL,2018-04,101.1124
BEL,2018-05,100.8777
BEL,2018-06,100.6131
BEL,2018-07,100.5495
BEL,2018-08,100.5701
BEL,2018-09,100.6838
BEL,2018-10,100.6923
BEL,2018-11,100.4473
BEL,2018-12,100.0946
BEL,2019-01,99.92995
BEL,2019-02,99.97192
BEL,2019-03,100.1459
BEL,2019-04,100.2618
BEL,2019-05,100.2491
BEL,2019-06,100.0803
BEL,2019-07,99.90025
BEL,2019-08,99.70805
BEL,2019-09,99.59521
BEL,2019-10,99.66508
BEL,2019-11,99.77541
BEL,2019-12,99.87775
BEL,2020-01,99.94611
BEL,2020-02,99.8161
BEL,2020-03,99.31157
BEL,2020-04,98.82285
BEL,2020-05,98.9537
BEL,2020-06,99.23636
BEL,2020-07,99.30652
BEL,2020-08,99.34193
BEL,2020-09,99.64134
BEL,2020-10,99.96539
BEL,2020-11,100.3287
BEL,2020-12,100.7344
BEL,2021-01,100.9469
BEL,2021-02,101.0807
BEL,2021-03,101.2707
BEL,2021-04,101.5191
BEL,2021-05,101.8951
BEL,2021-06,102.1497
BEL,2021-07,102.081
BEL,2021-08,101.7665
BEL,2021-09,101.437
BEL,2021-10,100.9722
BEL,2021-11,100.5425
BEL,2021-12,100.1967
BEL,2022-01,99.84283
BEL,2022-02,99.30206
BEL,2022-03,98.5455
BEL,2022-04,98.235
BEL,2022-05,98.16022
BEL,2022-06,98.1144
BEL,2022-07,97.93018
BEL,2022-08,97.58384
BEL,2022-09,97.1067
BEL,2022-10,97.10688
BEL,2022-11,97.58961
BEL,2022-12,98.23002
BEL,2023-01,98.78695
BEL,2023-02,99.16422
BEL,2023-03,99.30206
BEL,2023-04,99.34547
BEL,2023-05,99.31161
BEL,2023-06,99.39713
BEL,2023-07,99.56379
BEL,2023-08,99.62831
BEL,2023-09,99.60253
BEL,2023-10,99.55087
AUT,1995-02,101.7293
AUT,1995-03,101.3994
AUT,1995-04,101.0969
AUT,1995-05,100.9195
AUT,1995-06,100.8133
AUT,1995-07,100.5795
AUT,1995-08,100.1513
AUT,1995-09,99.65717
AUT,1995-10,99.33798
AUT,1995-11,99.35947
AUT,1995-12,99.46177
AUT,1996-01,99.3299
AUT,1996-02,98.96854
AUT,1996-03,98.64642
AUT,1996-04,98.55911
AUT,1996-05,98.70811
AUT,1996-06,98.78371
AUT,1996-07,98.7486
AUT,1996-08,98.7283
AUT,1996-09,98.70545
AUT,1996-10,98.67638
AUT,1996-11,98.63992
AUT,1996-12,98.54127
AUT,1997-01,98.44476
AUT,1997-02,98.37696
AUT,1997-03,98.44017
AUT,1997-04,98.55648
AUT,1997-05,98.64314
AUT,1997-06,98.64959
AUT,1997-07,98.74342
AUT,1997-08,98.89499
AUT,1997-09,99.15846
AUT,1997-10,99.28168
AUT,1997-11,99.32873
AUT,1997-12,99.38634
AUT,1998-01,99.55092
AUT,1998-02,99.80276
AUT,1998-03,99.97779
AUT,1998-04,100.0439
AUT,1998-05,100.0795
AUT,1998-06,100.0365
AUT,1998-07,99.99485
AUT,1998-08,99.984
AUT,1998-09,100.0073
AUT,1998-10,100.07
AUT,1998-11,100.1218
AUT,1998-12,100.1307
AUT,1999-01,100.2013
AUT,1999-02,100.2253
AUT,1999-03,100.288
AUT,1999-04,100.4395
AUT,1999-05,100.5643
AUT,1999-06,100.6043
AUT,1999-07,100.7239
AUT,1999-08,100.8783
AUT,1999-09,100.9659
AUT,1999-10,100.9812
AUT,1999-11,100.9268
AUT,1999-12,100.7813
AUT,2000-01,100.5366
AUT,2000-02,100.19
AUT,2000-03,100.108
AUT,2000-04,100.1465
AUT,2000-05,100.2266
AUT,2000-06,100.2281
AUT,2000-07,100.1992
AUT,2000-08,100.1331
AUT,2000-09,99.98004
AUT,2000-10,99.95227
AUT,2000-11,100.1655
AUT,2000-12,100.0873
AUT,2001-01,99.97741
AUT,2001-02,99.94249
AUT,2001-03,99.97865
AUT,2001-04,99.95499
AUT,2001-05,99.96929
AUT,2001-06,99.91174
AUT,2001-07,99.74021
AUT,2001-08,99.57194
AUT,2001-09,99.49718
AUT,2001-10,99.56013
AUT,2001-11,99.71429
AUT,2001-12,99.86187
AUT,2002-01,99.97218
AUT,2002-02,99.96817
AUT,2002-03,99.9228
AUT,2002-04,99.89266
AUT,2002-05,99.82706
AUT,2002-06,99.68329
AUT,2002-07,99.49232
AUT,2002-08,99.36617
AUT,2002-09,99.41632
AUT,2002-10,99.47088
AUT,2002-11,99.51855
AUT,2002-12,99.48375
AUT,2003-01,99.31519
AUT,2003-02,99.10589
AUT,2003-03,98.85282
AUT,2003-04,98.68322
AUT,2003-05,98.57944
AUT,2003-06,98.61674
AUT,2003-07,98.72623
AUT,2003-08,98.82799
AUT,2003-09,98.99417
AUT,2003-10,99.09171
AUT,2003-11,99.1273
AUT,2003-12,99.18391
AUT,2004-01,99.21482
AUT,2004-02,99.25962
AUT,2004-03,99.34519
AUT,2004-04,99.32159
AUT,2004-05,99.21948
AUT,2004-06,99.12046
AUT,2004-07,99.07166
AUT,2004-08,99.0144
AUT,2004-09,98.98633
AUT,2004-10,98.94019
AUT,2004-11,98.94221
AUT,2004-12,99.09901
AUT,2005-01,99.30001
AUT,2005-02,99.40134
AUT,2005-03,99.45087
AUT,2005-04,99.38245
AUT,2005-05,99.273
AUT,2005-06,99.18948
AUT,2005-07,99.00864
AUT,2005-08,98.84138
AUT,2005-09,98.7364
AUT,2005-10,98.88164
AUT,2005-11,99.14684
AUT,2005-12,99.55186
AUT,2006-01,99.91619
AUT,2006-02,100.0673
AUT,2006-03,100.1411
AUT,2006-04,100.1235
AUT,2006-05,100.1184
AUT,2006-06,100.0916
AUT,2006-07,100.0471
AUT,2006-08,100.0534
AUT,2006-09,100.1859
AUT,2006-10,100.3334
AUT,2006-11,100.4057
AUT,2006-12,100.4939
AUT,2007-01,100.763
AUT,2007-02,100.9214
AUT,2007-03,100.9395
AUT,2007-04,100.9258
AUT,2007-05,100.8872
AUT,2007-06,100.862
AUT,2007-07,100.7367
AUT,2007-08,100.5275
AUT,2007-09,100.2829
AUT,2007-10,99.97054
AUT,2007-11,99.65248
AUT,2007-12,99.40632
AUT,2008-01,99.19999
AUT,2008-02,99.03574
AUT,2008-03,98.83272
AUT,2008-04,98.52304
AUT,2008-05,98.1526
AUT,2008-06,97.73068
AUT,2008-07,97.48116
AUT,2008-08,97.44646
AUT,2008-09,97.54972
AUT,2008-10,97.54428
AUT,2008-11,97.54084
AUT,2008-12,97.70621
AUT,2009-01,97.92596
AUT,2009-02,98.11618
AUT,2009-03,98.22517
AUT,2009-04,98.2989
AUT,2009-05,98.54234
AUT,2009-06,98.87088
AUT,2009-07,99.19513
AUT,2009-08,99.5013
AUT,2009-09,99.68033
AUT,2009-10,99.80102
AUT,2009-11,99.93103
AUT,2009-12,100.1355
AUT,2010-01,100.3128
AUT,2010-02,100.3311
AUT,2010-03,100.2088
AUT,2010-04,100.1301
AUT,2010-05,100.0052
AUT,2010-06,100.043
AUT,2010-07,100.2457
AUT,2010-08,100.4902
AUT,2010-09,100.6491
AUT,2010-10,100.636
AUT,2010-11,100.4853
AUT,2010-12,100.3988
AUT,2011-01,100.403
AUT,2011-02,100.3499
AUT,2011-03,100.2197
AUT,2011-04,100.0717
AUT,2011-05,99.91856
AUT,2011-06,99.84069
AUT,2011-07,99.69607
AUT,2011-08,99.43676
AUT,2011-09,99.08315
AUT,2011-10,98.79581
AUT,2011-11,98.68386
AUT,2011-12,98.68333
AUT,2012-01,98.80548
AUT,2012-02,98.86465
AUT,2012-03,98.91842
AUT,2012-04,99.07216
AUT,2012-05,99.11851
AUT,2012-06,99.13339
AUT,2012-07,99.15703
AUT,2012-08,99.07681
AUT,2012-09,99.02965
AUT,2012-10,99.07327
AUT,2012-11,99.04592
AUT,2012-12,99.13616
AUT,2013-01,99.2968
AUT,2013-02,99.42731
AUT,2013-03,99.43468
AUT,2013-04,99.37551
AUT,2013-05,99.34645
AUT,2013-06,99.32183
AUT,2013-07,99.37017
AUT,2013-08,99.52543
AUT,2013-09,99.70457
AUT,2013-10,99.79092
AUT,2013-11,99.76165
AUT,2013-12,99.60149
AUT,2014-01,99.51937
AUT,2014-02,99.47821
AUT,2014-03,99.44735
AUT,2014-04,99.39264
AUT,2014-05,99.37546
AUT,2014-06,99.41998
AUT,2014-07,99.41105
AUT,2014-08,99.39053
AUT,2014-09,99.39576
AUT,2014-10,99.49714
AUT,2014-11,99.63954
AUT,2014-12,99.6432
AUT,2015-01,99.62355
AUT,2015-02,99.64682
AUT,2015-03,99.74968
AUT,2015-04,99.8137
AUT,2015-05,99.76925
AUT,2015-06,99.6848
AUT,2015-07,99.62394
AUT,2015-08,99.61057
AUT,2015-09,99.55343
AUT,2015-10,99.46394
AUT,2015-11,99.51336
AUT,2015-12,99.62814
AUT,2016-01,99.83241
AUT,2016-02,99.99683
AUT,2016-03,100.0944
AUT,2016-04,100.1214
AUT,2016-05,100.1698
AUT,2016-06,100.1963
AUT,2016-07,100.178
AUT,2016-08,100.1544
AUT,2016-09,100.143
AUT,2016-10,100.1634
AUT,2016-11,100.2142
AUT,2016-12,100.3551
AUT,2017-01,100.5368
AUT,2017-02,100.6816
AUT,2017-03,100.7913
AUT,2017-04,100.9047
AUT,2017-05,100.971
AUT,2017-06,100.9918
AUT,2017-07,100.9886
AUT,2017-08,100.9997
AUT,2017-09,101.1339
AUT,2017-10,101.2874
AUT,2017-11,101.4518
AUT,2017-12,101.6127
AUT,2018-01,101.6865
AUT,2018-02,101.667
AUT,2018-03,101.5684
AUT,2018-04,101.4786
AUT,2018-05,101.3687
AUT,2018-06,101.2842
AUT,2018-07,101.2345
AUT,2018-08,101.191
AUT,2018-09,101.1548
AUT,2018-10,101.0975
AUT,2018-11,101.0826
AUT,2018-12,101.0503
AUT,2019-01,101.0366
AUT,2019-02,101.0357
AUT,2019-03,101.0133
AUT,2019-04,100.9756
AUT,2019-05,100.9753
AUT,2019-06,100.8246
AUT,2019-07,100.7267
AUT,2019-08,100.7108
AUT,2019-09,100.6785
AUT,2019-10,100.6925
AUT,2019-11,100.7533
AUT,2019-12,100.8535
AUT,2020-01,100.8316
AUT,2020-02,100.4421
AUT,2020-03,99.61651
AUT,2020-04,98.81821
AUT,2020-05,98.79481
AUT,2020-06,99.16126
AUT,2020-07,99.42866
AUT,2020-08,99.59189
AUT,2020-09,99.60673
AUT,2020-10,99.31175
AUT,2020-11,99.11214
AUT,2020-12,99.26933
AUT,2021-01,99.50423
AUT,2021-02,99.77724
AUT,2021-03,100.0363
AUT,2021-04,100.2163
AUT,2021-05,100.6621
AUT,2021-06,100.9598
AUT,2021-07,101.0926
AUT,2021-08,101.0413
AUT,2021-09,100.8385
AUT,2021-10,100.6032
AUT,2021-11,100.3001
AUT,2021-12,100.0096
AUT,2022-01,99.73618
AUT,2022-02,99.17121
AUT,2022-03,98.20453
AUT,2022-04,97.52364
AUT,2022-05,96.99042
AUT,2022-06,96.50936
AUT,2022-07,96.01566
AUT,2022-08,95.85392
AUT,2022-09,95.87473
AUT,2022-10,96.02235
AUT,2022-11,96.22867
AUT,2022-12,96.48714
AUT,2023-01,96.83389
AUT,2023-02,97.05514
AUT,2023-03,97.14131
AUT,2023-04,97.16802
AUT,2023-05,97.22697
AUT,2023-06,97.36509
AUT,2023-07,97.44047
AUT,2023-08,97.35906
AUT,2023-09,97.20379
AUT,2023-10,97.11146
IRL,1995-02,102.019
IRL,1995-03,101.8868
IRL,1995-04,101.7023
IRL,1995-05,101.6668
IRL,1995-06,101.7597
IRL,1995-07,101.9366
IRL,1995-08,102.1662
IRL,1995-09,102.3677
IRL,1995-10,102.5384
IRL,1995-11,102.6665
IRL,1995-12,102.6249
IRL,1996-01,102.5475
IRL,1996-02,102.4316
IRL,1996-03,102.3292
IRL,1996-04,102.3004
IRL,1996-05,102.2719
IRL,1996-06,102.2444
IRL,1996-07,102.2566
IRL,1996-08,102.2818
IRL,1996-09,102.4117
IRL,1996-10,102.5052
IRL,1996-11,102.5146
IRL,1996-12,102.6027
IRL,1997-01,102.7434
IRL,1997-02,102.9428
IRL,1997-03,103.0656
IRL,1997-04,103.1237
IRL,1997-05,103.202
IRL,1997-06,103.2867
IRL,1997-07,103.3655
IRL,1997-08,103.4736
IRL,1997-09,103.6467
IRL,1997-10,103.7807
IRL,1997-11,103.8487
IRL,1997-12,103.7184
IRL,1998-01,103.474
IRL,1998-02,103.3517
IRL,1998-03,103.2849
IRL,1998-04,103.1893
IRL,1998-05,103.0616
IRL,1998-06,103.0595
IRL,1998-07,103.1252
IRL,1998-08,103.1988
IRL,1998-09,103.299
IRL,1998-10,103.3353
IRL,1998-11,103.4149
IRL,1998-12,103.4483
IRL,1999-01,103.33
IRL,1999-02,103.2301
IRL,1999-03,103.29
IRL,1999-04,103.3645
IRL,1999-05,103.4661
IRL,1999-06,103.5762
IRL,1999-07,103.6906
IRL,1999-08,103.7577
IRL,1999-09,103.8241
IRL,1999-10,103.9519
IRL,1999-11,103.9725
IRL,1999-12,103.8963
IRL,2000-01,103.7774
IRL,2000-02,103.6115
IRL,2000-03,103.5362
IRL,2000-04,103.541
IRL,2000-05,103.4457
IRL,2000-06,103.3996
IRL,2000-07,103.4073
IRL,2000-08,103.3425
IRL,2000-09,103.1193
IRL,2000-10,103.017
IRL,2000-11,103.0254
IRL,2000-12,103.0936
IRL,2001-01,102.9098
IRL,2001-02,102.7439
IRL,2001-03,102.4931
IRL,2001-04,102.417
IRL,2001-05,102.4614
IRL,2001-06,102.3674
IRL,2001-07,102.049
IRL,2001-08,101.6554
IRL,2001-09,101.4335
IRL,2001-10,101.374
IRL,2001-11,101.6283
IRL,2001-12,101.934
IRL,2002-01,102.0596
IRL,2002-02,102.0842
IRL,2002-03,102.1092
IRL,2002-04,102.2014
IRL,2002-05,102.1076
IRL,2002-06,101.8127
IRL,2002-07,101.3898
IRL,2002-08,101.0187
IRL,2002-09,100.7746
IRL,2002-10,100.5443
IRL,2002-11,100.2535
IRL,2002-12,99.90285
IRL,2003-01,99.76027
IRL,2003-02,99.81798
IRL,2003-03,99.95117
IRL,2003-04,100.1367
IRL,2003-05,100.1574
IRL,2003-06,100.1317
IRL,2003-07,100.0703
IRL,2003-08,100.162
IRL,2003-09,100.3312
IRL,2003-10,100.6014
IRL,2003-11,100.9259
IRL,2003-12,101.0962
IRL,2004-01,101.1823
IRL,2004-02,101.3293
IRL,2004-03,101.4927
IRL,2004-04,101.5999
IRL,2004-05,101.6316
IRL,2004-06,101.6924
IRL,2004-07,101.8497
IRL,2004-08,101.9423
IRL,2004-09,102.0581
IRL,2004-10,102.1801
IRL,2004-11,102.2343
IRL,2004-12,102.341
IRL,2005-01,102.3545
IRL,2005-02,102.3251
IRL,2005-03,102.2745
IRL,2005-04,102.1111
IRL,2005-05,102.0062
IRL,2005-06,101.8743
IRL,2005-07,101.6567
IRL,2005-08,101.3237
IRL,2005-09,101.1408
IRL,2005-10,101.3837
IRL,2005-11,101.8874
IRL,2005-12,102.2747
IRL,2006-01,102.379
IRL,2006-02,102.2965
IRL,2006-03,102.1348
IRL,2006-04,101.9338
IRL,2006-05,101.5501
IRL,2006-06,101.216
IRL,2006-07,101.1267
IRL,2006-08,101.0427
IRL,2006-09,101.078
IRL,2006-10,101.1342
IRL,2006-11,101.1414
IRL,2006-12,101.1808
IRL,2007-01,101.1196
IRL,2007-02,100.9135
IRL,2007-03,100.5862
IRL,2007-04,100.4359
IRL,2007-05,100.6957
IRL,2007-06,100.8059
IRL,2007-07,100.7317
IRL,2007-08,100.69
IRL,2007-09,100.6219
IRL,2007-10,100.4138
IRL,2007-11,100.0138
IRL,2007-12,99.7376
IRL,2008-01,99.57923
IRL,2008-02,99.51958
IRL,2008-03,99.39225
IRL,2008-04,99.21959
IRL,2008-05,99.06359
IRL,2008-06,98.66207
IRL,2008-07,98.39755
IRL,2008-08,98.31689
IRL,2008-09,98.1356
IRL,2008-10,97.64381
IRL,2008-11,97.32632
IRL,2008-12,97.13126
IRL,2009-01,96.88499
IRL,2009-02,96.56853
IRL,2009-03,96.33614
IRL,2009-04,96.27911
IRL,2009-05,96.34918
IRL,2009-06,96.56193
IRL,2009-07,96.63406
IRL,2009-08,96.7461
IRL,2009-09,96.98254
IRL,2009-10,97.13853
IRL,2009-11,97.1012
IRL,2009-12,97.16518
IRL,2010-01,97.46834
IRL,2010-02,97.68403
IRL,2010-03,97.79086
IRL,2010-04,97.97082
IRL,2010-05,98.24239
IRL,2010-06,98.42682
IRL,2010-07,98.39687
IRL,2010-08,97.98989
IRL,2010-09,97.34669
IRL,2010-10,96.57064
IRL,2010-11,95.99693
IRL,2010-12,95.73305
IRL,2011-01,95.84232
IRL,2011-02,96.26634
IRL,2011-03,96.87832
IRL,2011-04,97.1891
IRL,2011-05,97.27967
IRL,2011-06,97.23025
IRL,2011-07,97.17605
IRL,2011-08,97.27541
IRL,2011-09,97.48763
IRL,2011-10,97.68489
IRL,2011-11,97.42389
IRL,2011-12,96.91903
IRL,2012-01,96.76698
IRL,2012-02,96.93955
IRL,2012-03,97.26089
IRL,2012-04,97.47875
IRL,2012-05,97.69109
IRL,2012-06,97.9818
IRL,2012-07,98.3385
IRL,2012-08,98.32928
IRL,2012-09,97.94904
IRL,2012-10,97.59628
IRL,2012-11,97.3152
IRL,2012-12,97.01849
IRL,2013-01,97.07722
IRL,2013-02,97.10567
IRL,2013-03,97.12183
IRL,2013-04,97.1451
IRL,2013-05,97.39143
IRL,2013-06,97.81116
IRL,2013-07,98.16777
IRL,2013-08,98.5611
IRL,2013-09,98.97326
IRL,2013-10,99.16789
IRL,2013-11,99.22099
IRL,2013-12,99.47253
IRL,2014-01,99.67684
IRL,2014-02,99.80772
IRL,2014-03,99.82166
IRL,2014-04,99.75455
IRL,2014-05,99.5777
IRL,2014-06,99.73643
IRL,2014-07,100.2051
IRL,2014-08,100.5561
IRL,2014-09,100.7753
IRL,2014-10,100.7812
IRL,2014-11,100.8562
IRL,2014-12,101.12
IRL,2015-01,101.4387
IRL,2015-02,101.6975
IRL,2015-03,101.8719
IRL,2015-04,101.9316
IRL,2015-05,102.0076
IRL,2015-06,102.1699
IRL,2015-07,102.2865
IRL,2015-08,102.4138
IRL,2015-09,102.6149
IRL,2015-10,102.865
IRL,2015-11,103.029
IRL,2015-12,103.0668
IRL,2016-01,102.9989
IRL,2016-02,102.8042
IRL,2016-03,102.52
IRL,2016-04,102.3716
IRL,2016-05,102.3903
IRL,2016-06,102.4153
IRL,2016-07,102.3186
IRL,2016-08,102.3544
IRL,2016-09,102.4262
IRL,2016-10,102.3764
IRL,2016-11,102.2074
IRL,2016-12,102.0982
IRL,2017-01,102.1025
IRL,2017-02,102.1279
IRL,2017-03,102.2887
IRL,2017-04,102.4423
IRL,2017-05,102.5479
IRL,2017-06,102.7248
IRL,2017-07,102.9515
IRL,2017-08,103.1328
IRL,2017-09,103.1492
IRL,2017-10,103.0984
IRL,2017-11,103.0028
IRL,2017-12,102.9737
IRL,2018-01,103.0309
IRL,2018-02,103.1313
IRL,2018-03,103.1449
IRL,2018-04,103.095
IRL,2018-05,103.0152
IRL,2018-06,102.9664
IRL,2018-07,102.9703
IRL,2018-08,102.9449
IRL,2018-09,102.895
IRL,2018-10,102.6451
IRL,2018-11,102.3126
IRL,2018-12,101.9227
IRL,2019-01,101.5141
IRL,2019-02,101.2359
IRL,2019-03,101.2036
IRL,2019-04,101.4033
IRL,2019-05,101.7239
IRL,2019-06,101.7249
IRL,2019-07,101.2589
IRL,2019-08,100.7305
IRL,2019-09,100.4568
IRL,2019-10,100.4808
IRL,2019-11,100.7795
IRL,2019-12,101.0129
IRL,2020-01,101.1676
IRL,2020-02,100.9177
IRL,2020-03,99.90849
IRL,2020-04,98.49442
IRL,2020-05,98.0653
IRL,2020-06,98.34718
IRL,2020-07,98.72566
IRL,2020-08,98.93948
IRL,2020-09,99.15725
IRL,2020-10,99.53603
IRL,2020-11,100.1336
IRL,2020-12,100.5298
IRL,2021-01,100.6431
IRL,2021-02,101.0337
IRL,2021-03,101.4898
IRL,2021-04,101.9044
IRL,2021-05,102.1453
IRL,2021-06,102.1114
IRL,2021-07,102.0444
IRL,2021-08,102.0758
IRL,2021-09,101.9677
IRL,2021-10,101.6674
IRL,2021-11,101.3015
IRL,2021-12,100.8421
IRL,2022-01,100.3266
IRL,2022-02,99.47105
IRL,2022-03,98.46294
IRL,2022-04,97.80807
IRL,2022-05,97.4043
IRL,2022-06,96.95242
IRL,2022-07,96.63637
IRL,2022-08,96.63214
IRL,2022-09,96.65973
IRL,2022-10,96.93031
IRL,2022-11,97.24068
IRL,2022-12,97.66197
IRL,2023-01,98.0016
SVN,1996-03,100.9583
SVN,1996-04,100.9197
SVN,1996-05,101.214
SVN,1996-06,101.542
SVN,1996-07,101.9048
SVN,1996-08,102.1645
SVN,1996-09,102.2669
SVN,1996-10,102.1212
SVN,1996-11,102.167
SVN,1996-12,102.1815
SVN,1997-01,102.1534
SVN,1997-02,101.9347
SVN,1997-03,101.7141
SVN,1997-04,101.4832
SVN,1997-05,101.3965
SVN,1997-06,101.3609
SVN,1997-07,101.3175
SVN,1997-08,101.4446
SVN,1997-09,101.5316
SVN,1997-10,101.4379
SVN,1997-11,101.229
SVN,1997-12,101.1303
SVN,1998-01,101.067
SVN,1998-02,101.0976
SVN,1998-03,101.2537
SVN,1998-04,101.2867
SVN,1998-05,101.0969
SVN,1998-06,101.0078
SVN,1998-07,101.0073
SVN,1998-08,100.8652
SVN,1998-09,100.6349
SVN,1998-10,100.6008
SVN,1998-11,100.7558
SVN,1998-12,100.9463
SVN,1999-01,101.0527
SVN,1999-02,101.0769
